type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-04 18:03:44,-42.39763500,-64.56720667,2.80,398.074,13.526,52.300,224,18,27,,
T,2023-10-04 18:03:45,-42.39802833,-64.56768833,2.60,407.874,13.526,52.773,224,18,27,,
T,2023-10-04 18:03:46,-42.39836500,-64.56813167,2.60,406.574,13.526,52.620,224,19,27,,
T,2023-10-04 18:03:47,-42.39870000,-64.56857500,2.60,405.574,13.526,51.910,224,19,27,,
T,2023-10-04 18:03:48,-42.39904167,-64.56901167,2.60,405.974,13.526,52.346,225,19,27,,
T,2023-10-04 18:03:49,-42.39938333,-64.56945500,2.60,406.774,13.526,52.160,225,18,27,,
T,2023-10-04 18:03:50,-42.39971833,-64.56990667,2.50,407.174,13.526,52.144,226,19,27,,
T,2023-10-04 18:03:51,-42.40004833,-64.57036500,2.50,407.574,13.526,52.134,226,20,27,,
T,2023-10-04 18:03:52,-42.40036667,-64.57082000,2.50,407.074,13.526,52.265,227,20,27,,
T,2023-10-04 18:03:53,-42.40068000,-64.57127833,2.50,406.974,13.526,51.536,227,20,27,,
T,2023-10-04 18:03:54,-42.40099333,-64.57173667,2.50,408.174,13.526,51.574,228,18,27,,
T,2023-10-04 18:03:55,-42.40130833,-64.57219667,2.50,408.574,13.526,51.127,228,18,27,,
T,2023-10-04 18:03:56,-42.40160833,-64.57264500,2.50,407.175,13.525,50.912,227,20,27,,
T,2023-10-04 18:03:57,-42.40191667,-64.57312333,2.40,413.375,13.525,50.907,228,21,27,,
T,2023-10-04 18:03:58,-42.40222000,-64.57357667,2.40,411.875,13.525,51.326,228,21,27,,
T,2023-10-04 18:03:59,-42.40252833,-64.57403667,2.40,411.975,13.525,51.538,227,19,27,,
T,2023-10-04 18:04:00,-42.40282833,-64.57448833,2.40,410.875,13.525,50.887,228,19,27,,
T,2023-10-04 18:04:01,-42.40313667,-64.57494500,2.40,410.275,13.525,50.452,227,20,27,,
T,2023-10-04 18:04:02,-42.40344833,-64.57539833,2.40,410.275,13.525,50.668,228,19,27,,
T,2023-10-04 18:04:03,-42.40375667,-64.57585333,2.50,411.075,13.525,50.274,228,18,27,,
T,2023-10-04 18:04:04,-42.40406667,-64.57630333,2.50,413.075,13.525,50.281,227,19,27,,
T,2023-10-04 18:04:05,-42.40437667,-64.57674667,2.60,413.975,13.525,50.316,226,18,27,,
T,2023-10-04 18:04:06,-42.40468833,-64.57719000,2.60,415.975,13.525,49.959,227,18,27,,
T,2023-10-04 18:04:07,-42.40500333,-64.57763000,2.60,417.375,13.525,49.957,226,18,27,,
T,2023-10-04 18:04:08,-42.40531667,-64.57805833,2.60,418.475,13.525,49.574,225,18,27,,
T,2023-10-04 18:04:09,-42.40563167,-64.57847667,2.70,419.675,13.525,49.537,224,19,27,,
T,2023-10-04 18:04:10,-42.40595000,-64.57889333,2.70,421.275,13.525,49.387,224,18,27,,
T,2023-10-04 18:04:11,-42.40626000,-64.57930167,2.60,423.175,13.525,48.549,225,18,27,,
T,2023-10-04 18:04:12,-42.40657000,-64.57971167,2.60,425.276,13.524,48.155,225,18,27,,
T,2023-10-04 18:04:13,-42.40688333,-64.58012000,2.60,427.676,13.524,47.847,225,20,27,,
T,2023-10-04 18:04:14,-42.40719000,-64.58052500,2.60,428.276,13.524,47.710,225,20,27,,
T,2023-10-04 18:04:15,-42.40750167,-64.58093000,2.60,429.776,13.524,48.072,225,19,27,,
T,2023-10-04 18:04:16,-42.40782167,-64.58133500,2.60,430.276,13.524,48.375,224,19,27,,
T,2023-10-04 18:04:17,-42.40814000,-64.58173833,2.60,430.576,13.524,48.125,224,19,27,,
T,2023-10-04 18:04:18,-42.40845333,-64.58214500,2.60,431.176,13.524,48.269,224,18,27,,
T,2023-10-04 18:04:19,-42.40876667,-64.58255000,2.60,431.576,13.524,48.153,224,17,27,,
T,2023-10-04 18:04:20,-42.40908667,-64.58295167,2.60,432.076,13.524,48.535,223,19,27,,
T,2023-10-04 18:04:21,-42.40941333,-64.58335167,2.60,432.376,13.524,48.827,222,18,27,,
T,2023-10-04 18:04:22,-42.40974167,-64.58374333,2.70,432.476,13.524,48.612,221,18,27,,
T,2023-10-04 18:04:23,-42.41007333,-64.58413000,2.70,432.376,13.524,48.838,220,18,27,,
T,2023-10-04 18:04:24,-42.41041167,-64.58451000,2.70,431.577,13.523,49.000,220,18,27,,
T,2023-10-04 18:04:25,-42.41074833,-64.58489667,2.70,430.777,13.523,49.454,220,17,27,,
T,2023-10-04 18:04:26,-42.41108667,-64.58528833,2.70,430.477,13.523,49.661,221,18,27,,
T,2023-10-04 18:04:27,-42.41142333,-64.58568500,2.70,429.877,13.523,49.691,221,18,27,,
T,2023-10-04 18:04:28,-42.41175667,-64.58609500,2.70,429.477,13.523,49.876,222,18,27,,
T,2023-10-04 18:04:29,-42.41209000,-64.58651667,2.70,429.077,13.523,50.972,224,18,27,,
T,2023-10-04 18:04:30,-42.41241833,-64.58694833,2.70,428.577,13.523,50.682,224,18,27,,
T,2023-10-04 18:04:31,-42.41274167,-64.58737833,2.70,427.677,13.523,50.390,223,18,27,,
T,2023-10-04 18:04:32,-42.41306167,-64.58780333,2.70,426.977,13.523,50.159,224,19,27,,
T,2023-10-04 18:04:33,-42.41337667,-64.58823000,2.70,426.377,13.523,50.469,224,20,27,,
T,2023-10-04 18:04:34,-42.41370667,-64.58866000,2.70,427.477,13.523,50.624,224,19,27,,
T,2023-10-04 18:04:35,-42.41402833,-64.58909000,2.70,428.677,13.523,49.451,224,18,27,,
T,2023-10-04 18:04:36,-42.41435167,-64.58951000,2.70,429.778,13.522,50.218,223,18,27,,
T,2023-10-04 18:04:37,-42.41468333,-64.58993000,2.70,430.378,13.522,50.374,223,18,27,,
T,2023-10-04 18:04:38,-42.41501500,-64.59034667,2.60,430.978,13.522,49.738,223,18,27,,
T,2023-10-04 18:04:39,-42.41532667,-64.59075667,2.60,430.078,13.522,50.025,223,18,27,,
T,2023-10-04 18:04:40,-42.41564333,-64.59116000,2.60,427.678,13.522,49.029,223,19,27,,
T,2023-10-04 18:04:41,-42.41595833,-64.59156500,2.60,425.878,13.522,49.543,223,19,27,,
T,2023-10-04 18:04:42,-42.41628000,-64.59197667,2.60,425.678,13.522,49.531,224,19,27,,
T,2023-10-04 18:04:43,-42.41660500,-64.59237833,2.70,424.878,13.522,49.516,223,17,27,,
T,2023-10-04 18:04:44,-42.41693500,-64.59277167,2.60,423.678,13.522,49.319,222,18,27,,
T,2023-10-04 18:04:45,-42.41725833,-64.59316500,2.60,420.978,13.522,50.130,222,17,27,,
T,2023-10-04 18:04:46,-42.41759333,-64.59356167,2.50,418.578,13.522,49.863,221,18,27,,
T,2023-10-04 18:04:47,-42.41791333,-64.59396500,2.40,416.079,13.521,49.954,222,18,27,,
T,2023-10-04 18:04:48,-42.41824000,-64.59437500,2.30,414.479,13.521,49.929,223,18,27,,
T,2023-10-04 18:04:49,-42.41857000,-64.59479000,2.30,413.379,13.521,50.403,223,18,27,,
T,2023-10-04 18:04:50,-42.41890167,-64.59521333,2.40,412.379,13.521,50.547,223,18,27,,
T,2023-10-04 18:04:51,-42.41922833,-64.59563667,2.40,411.979,13.521,49.618,224,18,27,,
T,2023-10-04 18:04:52,-42.41955500,-64.59606167,2.40,412.079,13.521,50.177,224,19,27,,
T,2023-10-04 18:04:53,-42.41988833,-64.59648167,2.40,413.179,13.521,49.920,222,19,27,,
T,2023-10-04 18:04:54,-42.42022500,-64.59688667,2.40,414.179,13.521,49.687,222,18,27,,
T,2023-10-04 18:04:55,-42.42054833,-64.59730000,2.30,414.379,13.521,49.713,223,19,27,,
T,2023-10-04 18:04:56,-42.42087167,-64.59771167,2.30,414.279,13.521,50.021,223,19,27,,
T,2023-10-04 18:04:57,-42.42121000,-64.59811000,2.20,409.580,13.520,49.813,223,19,27,,
T,2023-10-04 18:04:58,-42.42154500,-64.59851833,2.20,408.580,13.520,49.974,223,20,27,,
T,2023-10-04 18:04:59,-42.42187500,-64.59893167,2.30,407.680,13.520,49.912,223,21,27,,
T,2023-10-04 18:05:00,-42.42219833,-64.59935000,2.30,407.080,13.520,49.614,224,19,27,,
T,2023-10-04 18:05:01,-42.42252000,-64.59977167,2.40,406.480,13.520,49.596,224,17,27,,
T,2023-10-04 18:05:02,-42.42283667,-64.60019833,2.40,405.880,13.520,49.333,225,16,27,,
T,2023-10-04 18:05:03,-42.42315167,-64.60062833,2.40,405.380,13.520,49.646,225,16,27,,
T,2023-10-04 18:05:04,-42.42346833,-64.60105833,2.50,405.180,13.520,49.661,225,17,27,,
T,2023-10-04 18:05:05,-42.42377833,-64.60149000,2.50,404.980,13.520,49.579,225,18,27,,
T,2023-10-04 18:05:06,-42.42409667,-64.60192333,2.50,404.480,13.520,49.737,225,18,27,,
T,2023-10-04 18:05:07,-42.42441833,-64.60234500,2.50,404.280,13.520,49.837,223,18,27,,
T,2023-10-04 18:05:08,-42.42474167,-64.60276000,2.40,403.381,13.519,49.867,222,18,27,,
T,2023-10-04 18:05:09,-42.42507500,-64.60316167,2.30,403.081,13.519,49.975,221,20,27,,
T,2023-10-04 18:05:10,-42.42541667,-64.60354000,2.30,403.781,13.519,49.624,221,17,27,,
T,2023-10-04 18:05:11,-42.42575500,-64.60394833,2.30,404.081,13.519,49.456,220,20,27,,
T,2023-10-04 18:05:12,-42.42609167,-64.60433833,2.30,403.781,13.519,49.112,219,19,27,,
T,2023-10-04 18:05:13,-42.42644000,-64.60470333,2.30,404.181,13.519,48.410,217,19,27,,
T,2023-10-04 18:05:14,-42.42679167,-64.60505333,2.30,404.581,13.519,48.082,217,18,27,,
T,2023-10-04 18:05:15,-42.42714000,-64.60539333,2.30,404.581,13.519,47.477,216,20,27,,
T,2023-10-04 18:05:16,-42.42748667,-64.60573167,2.20,404.681,13.519,47.280,217,20,27,,
T,2023-10-04 18:05:17,-42.42782500,-64.60608167,2.20,404.882,13.518,47.569,217,19,27,,
T,2023-10-04 18:05:18,-42.42816667,-64.60642667,2.20,404.982,13.518,47.313,216,19,27,,
T,2023-10-04 18:05:19,-42.42851167,-64.60675667,2.20,403.982,13.518,46.542,215,20,27,,
T,2023-10-04 18:05:20,-42.42885833,-64.60708000,2.10,403.482,13.518,46.807,215,17,27,,
T,2023-10-04 18:05:21,-42.42920667,-64.60740167,2.10,402.982,13.518,46.859,214,19,27,,
T,2023-10-04 18:05:22,-42.42955167,-64.60771500,2.20,402.382,13.518,46.671,214,18,27,,
T,2023-10-04 18:05:23,-42.42990167,-64.60803500,2.30,401.882,13.518,46.606,214,17,27,,
T,2023-10-04 18:05:24,-42.43024333,-64.60836000,2.20,401.783,13.517,47.744,215,18,27,,
T,2023-10-04 18:05:25,-42.43059333,-64.60869500,2.20,400.883,13.517,47.326,216,17,27,,
T,2023-10-04 18:05:26,-42.43094667,-64.60904000,2.30,400.183,13.517,47.510,216,17,27,,
T,2023-10-04 18:05:27,-42.43130667,-64.60938833,2.30,399.383,13.517,47.707,216,17,27,,
T,2023-10-04 18:05:28,-42.43166167,-64.60974333,2.30,398.283,13.517,47.907,217,18,27,,
T,2023-10-04 18:05:29,-42.43201333,-64.61010167,2.30,396.683,13.517,49.167,217,19,27,,
T,2023-10-04 18:05:30,-42.43236167,-64.61046167,2.30,394.983,13.517,49.177,218,18,27,,
T,2023-10-04 18:05:31,-42.43271000,-64.61082667,2.30,392.883,13.517,49.440,218,19,27,,
T,2023-10-04 18:05:32,-42.43306000,-64.61119833,2.30,391.084,13.516,49.631,218,19,27,,
T,2023-10-04 18:05:33,-42.43341333,-64.61156833,2.20,389.884,13.516,49.767,218,21,27,,
T,2023-10-04 18:05:34,-42.43376833,-64.61194000,2.20,389.584,13.516,49.749,218,21,27,,
T,2023-10-04 18:05:35,-42.43411667,-64.61231167,2.20,388.884,13.516,49.736,218,21,27,,
T,2023-10-04 18:05:36,-42.43446833,-64.61266667,2.20,388.684,13.516,49.214,216,21,27,,
T,2023-10-04 18:05:37,-42.43483000,-64.61301167,2.20,388.884,13.516,49.051,215,19,27,,
T,2023-10-04 18:05:38,-42.43519500,-64.61334833,2.20,390.784,13.516,48.508,215,19,27,,
T,2023-10-04 18:05:39,-42.43555333,-64.61368333,2.20,392.685,13.515,48.515,215,19,27,,
T,2023-10-04 18:05:40,-42.43591167,-64.61401833,2.20,394.385,13.515,48.190,215,18,27,,
T,2023-10-04 18:05:41,-42.43627333,-64.61433833,2.20,395.685,13.515,47.855,213,20,27,,
T,2023-10-04 18:05:42,-42.43663333,-64.61465833,2.10,396.185,13.515,48.157,212,19,27,,
T,2023-10-04 18:05:43,-42.43699833,-64.61497000,2.20,395.385,13.515,47.844,212,19,27,,
T,2023-10-04 18:05:44,-42.43736333,-64.61527167,2.20,393.285,13.515,47.474,210,18,27,,
T,2023-10-04 18:05:45,-42.43773500,-64.61556333,2.10,392.585,13.515,47.583,209,18,27,,
T,2023-10-04 18:05:46,-42.43811000,-64.61584333,2.10,391.286,13.514,47.733,208,18,27,,
T,2023-10-04 18:05:47,-42.43848500,-64.61611167,2.10,388.586,13.514,47.842,207,18,27,,
T,2023-10-04 18:05:48,-42.43885667,-64.61637500,2.10,385.386,13.514,47.256,207,18,27,,
T,2023-10-04 18:05:49,-42.43924167,-64.61664500,2.10,385.786,13.514,47.985,208,18,27,,
T,2023-10-04 18:05:50,-42.43964000,-64.61692167,2.00,388.286,13.514,48.152,207,18,27,,
T,2023-10-04 18:05:51,-42.44003000,-64.61719833,2.00,388.787,13.513,48.059,208,20,27,,
T,2023-10-04 18:05:52,-42.44042000,-64.61747000,2.10,388.287,13.513,48.287,208,22,27,,
T,2023-10-04 18:05:53,-42.44080833,-64.61773333,2.10,389.187,13.513,47.900,207,20,27,,
T,2023-10-04 18:05:54,-42.44119667,-64.61800500,2.00,389.187,13.513,47.750,208,20,27,,
T,2023-10-04 18:05:55,-42.44157667,-64.61828167,2.10,388.687,13.513,47.710,208,21,27,,
T,2023-10-04 18:05:56,-42.44195833,-64.61855667,2.10,387.987,13.513,48.223,208,21,27,,
T,2023-10-04 18:05:57,-42.44234167,-64.61883333,2.20,387.688,13.512,48.196,209,21,27,,
T,2023-10-04 18:05:58,-42.44272333,-64.61910667,2.20,387.288,13.512,47.649,208,22,27,,
T,2023-10-04 18:05:59,-42.44310500,-64.61938000,2.20,386.388,13.512,48.204,207,21,27,,
T,2023-10-04 18:06:00,-42.44349500,-64.61964833,2.20,385.688,13.512,48.492,207,21,27,,
T,2023-10-04 18:06:01,-42.44388667,-64.61991333,2.20,385.488,13.512,48.746,206,22,27,,
T,2023-10-04 18:06:02,-42.44428333,-64.62018000,2.30,384.688,13.512,48.829,206,20,26,,
T,2023-10-04 18:06:03,-42.44467833,-64.62045000,2.40,383.289,13.511,49.060,207,19,27,,
T,2023-10-04 18:06:04,-42.44507000,-64.62072000,2.40,381.989,13.511,48.822,207,20,27,,
T,2023-10-04 18:06:05,-42.44544500,-64.62099000,2.50,380.289,13.511,47.265,209,19,27,,
T,2023-10-04 18:06:06,-42.44581833,-64.62127333,2.50,378.989,13.511,48.116,209,18,27,,
T,2023-10-04 18:06:07,-42.44615500,-64.62156167,2.40,366.589,13.511,50.410,210,18,27,,
T,2023-10-04 18:06:08,-42.44653667,-64.62187333,2.50,364.689,13.511,50.001,212,16,27,,
T,2023-10-04 18:06:09,-42.44691167,-64.62221167,2.40,361.890,13.510,50.614,213,17,27,,
T,2023-10-04 18:06:10,-42.44728833,-64.62253167,2.30,361.890,13.510,48.507,214,19,27,,
T,2023-10-04 18:06:11,-42.44766333,-64.62283833,2.30,362.290,13.510,48.286,212,18,27,,
T,2023-10-04 18:06:12,-42.44803500,-64.62313833,2.40,361.890,13.510,48.718,211,16,27,,
T,2023-10-04 18:06:13,-42.44843000,-64.62343500,2.50,360.790,13.510,50.103,210,15,27,,
T,2023-10-04 18:06:14,-42.44883000,-64.62372167,2.50,358.691,13.509,52.018,207,14,27,,
T,2023-10-04 18:06:15,-42.44921833,-64.62399500,2.40,355.691,13.509,50.990,208,14,27,,
T,2023-10-04 18:06:16,-42.44961667,-64.62426000,2.40,353.891,13.509,50.090,206,15,27,,
T,2023-10-04 18:06:17,-42.45002000,-64.62451333,2.30,350.591,13.509,50.437,205,15,27,,
T,2023-10-04 18:06:18,-42.45043667,-64.62477000,2.30,349.791,13.509,50.419,205,15,27,,
T,2023-10-04 18:06:19,-42.45085167,-64.62503000,2.40,348.591,13.509,51.128,205,15,27,,
T,2023-10-04 18:06:20,-42.45127333,-64.62528167,2.30,347.392,13.508,50.667,204,15,27,,
T,2023-10-04 18:06:21,-42.45169000,-64.62553333,2.20,350.292,13.508,50.637,204,15,27,,
T,2023-10-04 18:06:22,-42.45210667,-64.62578667,2.20,350.692,13.508,50.616,204,16,27,,
T,2023-10-04 18:06:23,-42.45252833,-64.62603500,2.20,350.592,13.508,51.017,203,16,27,,
T,2023-10-04 18:06:24,-42.45296333,-64.62626333,2.20,352.993,13.507,50.844,201,16,27,,
T,2023-10-04 18:06:25,-42.45339667,-64.62648167,2.10,354.093,13.507,50.436,200,16,27,,
T,2023-10-04 18:06:26,-42.45382667,-64.62669167,2.10,352.593,13.507,50.412,200,16,27,,
T,2023-10-04 18:06:27,-42.45425333,-64.62689500,2.20,350.993,13.507,50.983,199,18,27,,
T,2023-10-04 18:06:28,-42.45468833,-64.62709000,2.30,349.793,13.507,50.630,198,21,27,,
T,2023-10-04 18:06:29,-42.45512333,-64.62728500,2.30,353.994,13.506,50.527,198,22,27,,
T,2023-10-04 18:06:30,-42.45554833,-64.62746000,2.20,356.894,13.506,49.426,198,22,27,,
T,2023-10-04 18:06:31,-42.45597500,-64.62764333,2.10,357.894,13.506,49.447,198,22,27,,
T,2023-10-04 18:06:32,-42.45640667,-64.62783333,2.10,355.394,13.506,49.231,198,21,27,,
T,2023-10-04 18:06:33,-42.45684167,-64.62801833,2.10,353.095,13.505,49.897,197,21,27,,
T,2023-10-04 18:06:34,-42.45728167,-64.62820333,2.10,351.895,13.505,50.207,197,21,27,,
T,2023-10-04 18:06:35,-42.45772000,-64.62837667,2.10,351.295,13.505,50.053,196,21,27,,
T,2023-10-04 18:06:36,-42.45815667,-64.62854333,2.10,351.795,13.505,49.662,196,23,27,,
T,2023-10-04 18:06:37,-42.45859000,-64.62871667,2.10,351.595,13.505,49.180,197,23,27,,
T,2023-10-04 18:06:38,-42.45901500,-64.62890667,2.00,350.596,13.504,49.706,199,21,27,,
T,2023-10-04 18:06:39,-42.45943500,-64.62911333,2.00,349.396,13.504,49.420,200,21,27,,
T,2023-10-04 18:06:40,-42.45984667,-64.62934000,2.10,348.396,13.504,49.526,202,20,27,,
T,2023-10-04 18:06:41,-42.46025500,-64.62958000,2.10,347.496,13.504,49.429,204,21,27,,
T,2023-10-04 18:06:42,-42.46065833,-64.62982000,2.10,346.297,13.503,49.108,204,22,27,,
T,2023-10-04 18:06:43,-42.46105667,-64.63006667,2.10,345.097,13.503,48.743,205,21,27,,
T,2023-10-04 18:06:44,-42.46145167,-64.63031833,2.20,344.097,13.503,48.845,205,20,27,,
T,2023-10-04 18:06:45,-42.46184500,-64.63057000,2.10,342.597,13.503,49.058,205,20,27,,
T,2023-10-04 18:06:46,-42.46224000,-64.63082000,2.10,341.997,13.503,48.774,205,20,27,,
T,2023-10-04 18:06:47,-42.46263500,-64.63107333,2.00,342.298,13.502,48.812,205,20,27,,
T,2023-10-04 18:06:48,-42.46303667,-64.63131833,2.00,342.398,13.502,49.153,204,19,28,,
T,2023-10-04 18:06:49,-42.46344833,-64.63155500,2.00,343.598,13.502,48.886,204,20,28,,
T,2023-10-04 18:06:50,-42.46386500,-64.63178667,2.00,344.898,13.502,49.296,203,20,28,,
T,2023-10-04 18:06:51,-42.46428167,-64.63200000,2.00,344.998,13.502,48.360,201,20,28,,
T,2023-10-04 18:06:52,-42.46469833,-64.63219833,2.00,345.799,13.501,48.557,200,20,28,,
T,2023-10-04 18:06:53,-42.46511000,-64.63238333,2.10,346.199,13.501,47.823,198,19,28,,
T,2023-10-04 18:06:54,-42.46551667,-64.63255500,2.10,346.399,13.501,48.110,197,20,28,,
T,2023-10-04 18:06:55,-42.46593333,-64.63270500,2.10,347.499,13.501,47.594,194,20,28,,
T,2023-10-04 18:06:56,-42.46635833,-64.63283167,2.00,347.599,13.501,47.989,193,21,28,,
T,2023-10-04 18:06:57,-42.46678167,-64.63295833,2.00,347.600,13.500,47.874,192,21,28,,
T,2023-10-04 18:06:58,-42.46720500,-64.63307500,2.10,347.900,13.500,47.585,192,20,28,,
T,2023-10-04 18:06:59,-42.46762333,-64.63318667,2.10,347.700,13.500,47.231,191,22,28,,
T,2023-10-04 18:07:00,-42.46804333,-64.63330000,2.10,347.000,13.500,48.240,191,20,28,,
T,2023-10-04 18:07:01,-42.46847000,-64.63341167,2.20,346.801,13.499,48.488,190,20,28,,
T,2023-10-04 18:07:02,-42.46890667,-64.63353333,2.20,346.001,13.499,49.114,190,18,28,,
T,2023-10-04 18:07:03,-42.46933500,-64.63364167,2.20,343.801,13.499,48.814,190,20,28,,
T,2023-10-04 18:07:04,-42.46976167,-64.63373833,2.10,342.501,13.499,48.581,189,21,28,,
T,2023-10-04 18:07:05,-42.47019167,-64.63382833,2.20,342.202,13.498,48.342,189,20,28,,
T,2023-10-04 18:07:06,-42.47061167,-64.63389000,2.10,343.202,13.498,48.583,187,19,28,,
T,2023-10-04 18:07:07,-42.47105000,-64.63394667,2.10,343.802,13.498,48.591,187,20,28,,
T,2023-10-04 18:07:08,-42.47148833,-64.63400333,2.20,343.902,13.498,49.294,185,20,28,,
T,2023-10-04 18:07:09,-42.47193167,-64.63404167,2.20,344.103,13.497,48.906,185,18,28,,
T,2023-10-04 18:07:10,-42.47236500,-64.63408333,2.30,344.303,13.497,48.480,185,20,28,,
T,2023-10-04 18:07:11,-42.47279667,-64.63411333,2.30,344.603,13.497,48.128,183,20,28,,
T,2023-10-04 18:07:12,-42.47323833,-64.63415000,2.30,344.603,13.497,48.570,184,19,28,,
T,2023-10-04 18:07:13,-42.47367167,-64.63419333,2.30,343.404,13.496,48.532,186,20,28,,
T,2023-10-04 18:07:14,-42.47411167,-64.63425500,2.30,341.004,13.496,49.556,187,21,28,,
T,2023-10-04 18:07:15,-42.47454667,-64.63431833,2.30,338.304,13.496,49.593,186,20,28,,
T,2023-10-04 18:07:16,-42.47499500,-64.63439167,2.30,336.104,13.496,50.303,187,19,28,,
T,2023-10-04 18:07:17,-42.47544167,-64.63447500,2.30,334.105,13.495,49.756,188,17,28,,
T,2023-10-04 18:07:18,-42.47588000,-64.63454833,2.30,331.805,13.495,49.773,187,17,28,,
T,2023-10-04 18:07:19,-42.47632000,-64.63463167,2.20,329.405,13.495,50.312,188,18,28,,
T,2023-10-04 18:07:20,-42.47677000,-64.63472167,2.20,327.805,13.495,50.644,189,18,28,,
T,2023-10-04 18:07:21,-42.47722500,-64.63481500,2.20,323.906,13.494,50.844,189,16,28,,
T,2023-10-04 18:07:22,-42.47768167,-64.63491500,2.20,321.506,13.494,50.548,189,19,28,,
T,2023-10-04 18:07:23,-42.47813500,-64.63501167,2.20,320.706,13.494,50.932,188,18,28,,
T,2023-10-04 18:07:24,-42.47858500,-64.63510500,2.20,319.806,13.494,50.270,188,18,28,,
T,2023-10-04 18:07:25,-42.47902833,-64.63519667,2.10,318.007,13.493,50.008,189,18,28,,
T,2023-10-04 18:07:26,-42.47947333,-64.63528667,2.10,315.407,13.493,49.981,188,18,28,,
T,2023-10-04 18:07:27,-42.47992167,-64.63536000,2.00,312.407,13.493,49.615,188,18,28,,
T,2023-10-04 18:07:28,-42.48036333,-64.63543167,2.00,308.507,13.493,49.084,188,18,28,,
T,2023-10-04 18:07:29,-42.48080333,-64.63552333,2.00,302.208,13.492,49.342,189,19,28,,
T,2023-10-04 18:07:30,-42.48124333,-64.63562667,2.00,296.308,13.492,49.922,190,19,28,,
T,2023-10-04 18:07:31,-42.48168167,-64.63574500,2.00,289.108,13.492,50.173,191,18,28,,
T,2023-10-04 18:07:32,-42.48212833,-64.63588000,2.00,279.708,13.492,49.977,192,18,28,,
T,2023-10-04 18:07:33,-42.48257000,-64.63601333,2.10,271.409,13.491,50.542,192,17,28,,
T,2023-10-04 18:07:34,-42.48302000,-64.63614833,2.10,263.809,13.491,51.615,193,18,28,,
T,2023-10-04 18:07:35,-42.48347333,-64.63629000,2.20,256.809,13.491,51.622,193,19,28,,
T,2023-10-04 18:07:36,-42.48392000,-64.63642167,2.20,251.109,13.491,51.944,192,17,28,,
T,2023-10-04 18:07:37,-42.48437333,-64.63654500,2.20,245.510,13.490,51.490,191,18,28,,
T,2023-10-04 18:07:38,-42.48481833,-64.63665000,2.10,241.010,13.490,50.897,190,18,28,,
T,2023-10-04 18:07:39,-42.48527500,-64.63674333,2.10,236.610,13.490,51.340,188,19,28,,
T,2023-10-04 18:07:40,-42.48573000,-64.63681833,2.10,232.111,13.489,50.562,187,20,28,,
T,2023-10-04 18:07:41,-42.48618833,-64.63688500,2.10,228.011,13.489,50.877,186,19,28,,
T,2023-10-04 18:07:42,-42.48664667,-64.63694333,2.20,223.311,13.489,50.995,185,20,28,,
T,2023-10-04 18:07:43,-42.48710500,-64.63699000,2.40,217.811,13.489,51.285,184,16,28,,
T,2023-10-04 18:07:44,-42.48756333,-64.63702167,2.60,212.612,13.488,51.931,183,16,28,,
T,2023-10-04 18:07:45,-42.48801500,-64.63704500,2.60,207.212,13.488,50.804,181,15,28,,
T,2023-10-04 18:07:46,-42.48847667,-64.63703000,2.70,202.612,13.488,51.542,178,16,28,,
T,2023-10-04 18:07:47,-42.48894500,-64.63701333,2.70,198.512,13.488,50.341,178,14,28,,
T,2023-10-04 18:07:48,-42.48939667,-64.63699333,2.80,193.213,13.487,50.303,179,12,28,,
T,2023-10-04 18:07:49,-42.48985833,-64.63697167,2.80,191.013,13.487,51.275,180,12,28,,
T,2023-10-04 18:07:50,-42.49031333,-64.63698667,2.80,185.513,13.487,51.664,183,12,28,,
T,2023-10-04 18:07:51,-42.49077167,-64.63701167,2.90,182.414,13.486,51.333,184,12,28,,
T,2023-10-04 18:07:52,-42.49123667,-64.63704833,3.00,179.214,13.486,50.754,184,12,28,,
T,2023-10-04 18:07:53,-42.49169833,-64.63709500,3.10,175.914,13.486,50.261,186,11,28,,
T,2023-10-04 18:07:54,-42.49215833,-64.63714333,3.20,174.614,13.486,50.413,187,11,28,,
T,2023-10-04 18:07:55,-42.49261333,-64.63721333,3.20,171.915,13.485,50.692,187,10,28,,
T,2023-10-04 18:07:56,-42.49307333,-64.63729500,3.30,169.215,13.485,50.378,188,9,28,,
T,2023-10-04 18:07:57,-42.49352833,-64.63739000,3.30,166.215,13.485,50.397,190,9,28,,
T,2023-10-04 18:07:58,-42.49398333,-64.63749333,3.40,163.815,13.485,50.423,190,8,28,,
T,2023-10-04 18:07:59,-42.49440833,-64.63762833,3.20,156.216,13.484,51.001,191,10,28,,
T,2023-10-04 18:08:00,-42.49484500,-64.63775500,3.10,152.516,13.484,50.801,191,11,28,,
T,2023-10-04 18:08:01,-42.49529000,-64.63788000,3.10,149.316,13.484,50.703,191,11,28,,
T,2023-10-04 18:08:02,-42.49571333,-64.63802333,2.80,145.216,13.484,50.707,191,11,28,,
T,2023-10-04 18:08:03,-42.49614500,-64.63815500,2.70,142.017,13.483,50.865,191,16,28,,
T,2023-10-04 18:08:04,-42.49660000,-64.63827500,2.50,137.417,13.483,51.663,190,17,28,,
T,2023-10-04 18:08:05,-42.49707000,-64.63838667,2.30,132.017,13.483,52.414,189,19,28,,
